sitio	posting_id	operacion	moneda	barrio_oficial	calle	altura	precio	precio_usd	precio_por_m2	precio_por_m2_usd	m2_total	ambientes	dormitorios	baños	antiguedad_años	expensas	lat	lon	dist_subte_km	dist_verde_km	dist_tren_km	nivel_socioeconomico	segmento_zona	segmento_zona_modelo	indice_lujo	indice_confort	score_antiguedad	pca_precio_sup	pca_antiguedad	cluster	cluster_nombre
argenprop	17465292	venta	usd	Almagro	Bartolomé Mitre	4100.0	60000.0	60000.0	1578.9473684210527	1578.9473684210527	38.0	1.0	1.0	1.0	45.0	88000.0	-34.6101252	-58.4245056	0.306157194125342	0.16554570046622355	1.5326992496110177	4	estandar	estandar	-0.3259371978110866	0.16666666666666666	0.6469942375297515	-0.018152691326505196	0.707794152263348	2.0	Cluster 2: departamentos antiguos
argenprop	19317830	venta	usd	Villa Urquiza	Monroe	5100.0	98000.0	98000.0	3629.6296296296296	3629.6296296296296	27.0	1.0	1.0	1.0	0.0	128000.0	-34.5743349	-58.48635	0.0036862853673834384	0.08158718118062942	0.14398169237001288	4	estandar	estandar	0.5066647922085973	0.6666666666666666	0.41001516984329966	-0.4552011604163541	-1.890598487301948	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	17726324	venta	usd	Recoleta	Azcuénaga	1500.0	139900.0	139900.0	2119.696969696969	2119.696969696969	66.0	3.0	2.0	1.0	65.0	250000.0	-34.5915641	-58.3981704	0.4636659438944839	0.2750172334145713	1.7688052228669746	5	estandar	estandar	-0.37674012565713483	0.0	0.7012007943285233	0.9571856935374131	1.302150099297734	2.0	Cluster 2: departamentos antiguos
argenprop	16301280	venta	usd	Balvanera	Rivadavia	2183.0	117000.0	117000.0	2785.714285714286	2785.714285714286	42.0	2.0	1.0	1.0	40.0	200000.0	-34.6095286	-58.3973356	0.10055423155466621	0.21527230322160948	0.9636684043478013	3	estandar	estandar	-0.24515500264430826	0.0	0.5854990753416762	0.31866236171533	0.0335211949159683	2.0	Cluster 2: departamentos antiguos
argenprop	11345068	venta	usd	Flores	Juan Bautista Alberdi	2900.0	79000.0	79000.0	2135.135135135135	2135.135135135135	37.0	2.0	1.0	1.0	3.0	150000.0	-34.6333129	-58.4684149	0.310120091858891	0.47634772506853085	0.6329627794626946	3	estandar	estandar	0.018098761480371605	0.16666666666666666	0.4757121819832898	-0.735564990194468	-1.1702537140165492	2.0	Cluster 2: departamentos antiguos
argenprop	18956718	venta	usd	Villa Crespo	Humahuaca	4600.0	145000.0	145000.0	2500.0	2500.0	58.0	2.0	2.0	1.0	39.0	190000.0	-34.6010261	-58.4298981	0.17805644616882868	0.14930420857515195	1.784511271591342	4	estandar	estandar	-0.22359321411583202	0.16666666666666666	0.5933601283473615	0.42402642454058453	0.11971489323969949	2.0	Cluster 2: departamentos antiguos
argenprop	12537406	venta	usd	Colegiales	Federico Lacroze	3500.0	199000.0	199000.0	3262.2950819672133	3262.2950819672133	61.0	2.0	2.0	1.0	0.0	210000.0	-34.5804803	-58.4508817	0.8364612056985042	0.1427215937860615	0.8394182773378249	5	estandar	estandar	0.3000337580590747	0.5	0.42565999049035785	-0.10969189255426177	-1.7190584976585543	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	12715046	venta	usd	Villa Devoto	Mosconi	3500.0	115000.0	115000.0	2613.6363636363635	2613.6363636363635	44.0	2.0	1.0	1.0	0.0	200000.0	-34.5911532	-58.5101115	2.86218591982354	0.12661474257010064	0.49588174008517055	4	estandar	estandar	0.389732670182894	0.16666666666666666	0.4480385474265224	-0.5495953250360821	-1.473685443427624	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18131152	venta	usd	Flores	Boyaca	800.0	142100.0	142100.0	2732.692307692308	2732.692307692308	52.0	2.0	1.0	1.0	0.0	181000.0	-34.6184312	-58.4624841	1.055393316826317	0.4511704305599463	1.1054688044093548	3	estandar	estandar	0.1390769242479958	0.16666666666666666	0.44426355944544293	-0.40234438082402607	-1.515076867067887	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19218395	venta	usd	Almagro	Billinghurst	900.0	75000.0	75000.0	2419.3548387096776	2419.3548387096776	31.0	1.0	1.0	1.0	25.0	180000.0	-34.5996422	-58.4149701	0.5731360844477946	0.40655361571797827	1.1921409106103202	4	estandar	estandar	-0.24497270837910132	0.16666666666666666	0.5441028844557817	-0.2639611930288343	-0.42037356783272395	2.0	Cluster 2: departamentos antiguos
argenprop	19150996	venta	usd	Boedo	Chiclana	3400.0	66500.0	66500.0	1583.3333333333333	1583.3333333333333	42.0	2.0	1.0	1.0	40.0	120000.0	-34.6352233	-58.4123335	0.6710826191007576	0.23320736093808928	1.563908083325903	3	estandar	estandar	-0.37674012565713483	0.0	0.6291274951176936	-0.06726169911390929	0.511891567154333	2.0	Cluster 2: departamentos antiguos
argenprop	19063069	venta	usd	Caballito	Bogota	800.0	145000.0	145000.0	3536.5853658536585	3536.5853658536585	41.0	2.0	1.0	1.0	0.0	180000.0	-34.6173075	-58.4427234	0.3717105120574415	0.14864630133990736	0.2444431763605809	4	estandar	estandar	0.6815898728770994	0.3333333333333333	0.41434496236270435	-0.2942488104087995	-1.8431238258345837	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	12446417	venta	usd	Villa Crespo	Honorio Pueyrredon	1800.0	88000.0	88000.0	2933.333333333333	2933.333333333333	30.0	1.0	1.0	1.0	0.0	126000.0	-34.6011212	-58.4512453	1.0752413514663517	0.1351163843775623	1.0486909015681478	4	estandar	estandar	0.06890168932641984	0.3333333333333333	0.4354846563984793	-0.6377997389641792	-1.611334470253621	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19025594	venta	usd	Villa Devoto	Chivilicoy	2700.0	110000.0	110000.0	3142.8571428571427	3142.8571428571427	35.0	1.0	1.0	1.0	0.0	68000.0	-34.6088263	-58.503789	3.953766373352219	0.39049952294924795	1.0595028786249399	4	estandar	estandar	-0.30733589030709235	0.0	0.4282226800381015	-0.5024008748978981	-1.6909595025728004	2.0	Cluster 2: departamentos antiguos
argenprop	19306859	venta	usd	Flores	Boyaca	800.0	179000.0	179000.0	3254.5454545454545	3254.5454545454545	55.0	2.0	2.0	1.0	0.0	216000.0	-34.6184312	-58.4624841	1.055393316826317	0.4511704305599463	1.1054688044093548	3	estandar	estandar	-0.10561132507795623	0.16666666666666666	0.42553246618404583	-0.19395774053069054	-1.7204567571002916	2.0	Cluster 2: departamentos antiguos
argenprop	19252700	venta	usd	Flores	Gregorio De Laferrere	2400.0	105000.0	105000.0	1666.6666666666667	1666.6666666666667	63.0	3.0	2.0	1.0	50.0	40000.0	-34.6363564	-58.4587199	0.4264459493819302	0.2684423566665193	1.1638009000738412	3	estandar	estandar	0.024461328783835775	0.16666666666666666	0.663494417008318	0.4557816626374978	0.8887128524978363	2.0	Cluster 2: departamentos antiguos
argenprop	19280332	venta	usd	Liniers			108000.0	108000.0	1687.5	1687.5	64.0	3.0	2.0	1.0	60.0	179000.0						2	popular	popular	-0.1909194630855733	0.3333333333333333	0.6987667537621609	0.686169692510166	1.2754616953227154		
argenprop	17683308	venta	usd	La Boca	Martin Rodriguez	600.0	67000.0	67000.0	1340.0	1340.0	50.0	2.0	1.0	1.0	45.0	119000.0	-34.6334214	-58.3618785	1.8986315420475384	0.2555162686244887	1.789987449960882	2	estandar	estandar	-0.2565329624610442	0.16666666666666666	0.656481887564075	0.06871015090732026	0.8118229184182372	2.0	Cluster 2: departamentos antiguos
argenprop	15961453	venta	usd	Palermo	Zapata	300.0	55000.0	55000.0	2619.04761904762	2619.04761904762	21.0	1.0	1.0	1.0	60.0	129500.0	-34.5738125	-58.4406468	0.5367217869363671	0.3051465802961751	0.5562170119514452	5	estandar	estandar	-0.39811961992040407	0.0	0.6620363696220892	0.3990862299263042	0.8727258725780443	2.0	Cluster 2: departamentos antiguos
argenprop	19110747	venta	usd	Recoleta	Avenida Callao	800.0	208000.0	208000.0	3151.5151515151515	3151.5151515151515	66.0	3.0	2.0	1.0	50.0	141000.0	-34.5996871	-58.392978	0.014446318167371974	0.16363009908544157	1.6811086637024553	5	estandar	estandar	-0.053593924491335335	0.3333333333333333	0.6098210163482447	0.9732575900347749	0.3002027761559884	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	18256764	venta	usd	Barracas	Quinquela Martin	1600.0	112000.0	112000.0	2424.242424242424	2424.242424242424	46.2	2.0	1.0	1.0	7.0	140000.0	-34.643416	-58.3723884	1.938269963253159	0.2263612465484508	1.2763167529803148	2	estandar	estandar	-0.1660271376749484	0.0	0.48023268298946187	-0.4333489655333705	-1.1206880006552062	2.0	Cluster 2: departamentos antiguos
argenprop	6254679	venta	usd	Villa Urquiza	Bauness	2500.0	238000.0	238000.0	2975.0	2975.0	80.0	3.0	2.0	2.0	15.0	300000.0						4	estandar	estandar	-0.10561132507795623	0.16666666666666666	0.49131901020840796	0.3721683950942631	-0.9991302979992225		
argenprop	15979618	venta	usd	Monserrat	Santiago Del Estero	400.0	260000.0	260000.0	2015.5038759689924	2015.5038759689924	129.0	4.0	3.0	2.0	90.0	161000.0	-34.6132874	-58.3846444	0.390822178579092	0.30015594623852404	1.765336699284738	3	estandar	estandar	-0.3259371978110866	0.16666666666666666	0.7991733869517533	2.307595904658321	2.376385330437029	2.0	Cluster 2: departamentos antiguos
argenprop	18855706	venta	usd	San Nicolas	Bartolomé Mitre	1400.0	87000.0	87000.0	2416.6666666666665	2416.6666666666665	36.0	1.0	1.0	1.0	10.0	150000.0	-34.607632	-58.386202	0.20451200228718502	0.18804669940099714	1.9787782535574758	3	estandar	estandar	0.20422546190210336	0.16666666666666666	0.4906007924448662	-0.5117824966790392	-1.0070053047186398	2.0	Cluster 2: departamentos antiguos
argenprop	16697850	venta	usd	La Boca	Olavarria	700.0	140000.0	140000.0	875.0	875.0	160.0	4.0	6.0	1.0	90.0	270000.0	-34.6378739	-58.3626379	2.059705046767908	0.09209887168310452	1.9277080623619733	2	estandar	estandar	-0.18557000747559235	0.0	0.8426683141307065	2.3640544456024952	2.8532920030118145	2.0	Cluster 2: departamentos antiguos
argenprop	18490212	venta	usd	Villa Crespo	Acoyte	1100.0	85000.0	85000.0	2125.0	2125.0	40.0	1.0	1.0	1.0	45.0	120000.0	-34.6059027	-58.4402224	0.7709241701650145	0.15412070248941032	1.5227643269258202	4	estandar	estandar	-0.03297894436913841	0.5	0.6273169454714997	0.1843714278467311	0.4920395231735444	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18702348	venta	usd	Palermo	Av Coronel Diaz	1800.0	320000.0	320000.0	3047.619047619048	3047.619047619048	105.0	3.0	2.0	2.0	70.0	400000.0	-34.5903804	-58.41127	0.23791521404158023	0.1857881149466989	1.9069335316736662	5	estandar	estandar	0.24289709524480754	0.3333333333333333	0.6881678764613115	1.8916134772747912	1.1592487106272855	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	19298551	venta	usd	Palermo	Julian Alvarez	1600.0	50000.0	50000.0	2380.9523809523807	2380.9523809523807	21.0	1.0	1.0	1.0	45.0	120000.0	-34.5922301	-58.4234101	1.0395193465902837	0.10174472109611922	1.5083695821621104	5	estandar	estandar	-0.39811961992040407	0.0	0.6167354285141589	0.007558402771973578	0.3760168885762609	2.0	Cluster 2: departamentos antiguos
argenprop	19206372	venta	usd	San Cristobal	Avenida Independencia	2300.0	104000.0	104000.0	1316.4556962025315	1316.4556962025315	79.0	3.0	2.0	2.0	60.0	140000.0	-34.618578	-58.3989065	0.5303295313758645	0.43606598258664825	1.3723676158657168	3	estandar	estandar	-0.36882177901498636	0.0	0.7132519039094051	0.7715230761230062	1.4342863033062203	2.0	Cluster 2: departamentos antiguos
argenprop	18316245	venta	usd	Monserrat	Bernardo De Irigoyen	500.0	87000.0	87000.0	1581.8181818181818	1581.8181818181818	55.0	2.0	2.0	1.0	65.0	200000.0	-34.6141427	-58.3804028	0.16936440497861308	0.0826963616217732	1.6329246237681967	3	estandar	estandar	-0.39811961992040407	0.0	0.7199684187189055	0.6346173894919169	1.50793054038976	2.0	Cluster 2: departamentos antiguos
argenprop	19203874	venta	usd	San Telmo	Av. San Juan	900.0	56000.0	56000.0	2240.0	2240.0	25.0	1.0	1.0	1.0	55.0	96974.0	-34.6221416	-58.3785629	0.12655630734158724	0.1906666719562133	0.7694172492643314	4	estandar	estandar	-0.2272351215556263	0.16666666666666666	0.6580825233883179	0.22690786921286482	0.8293733307181127	2.0	Cluster 2: departamentos antiguos
argenprop	17686118	venta	usd	Caballito	Avenida Pedro Goyena	600.0	385000.0	385000.0	4052.631578947368	4052.631578947368	95.0	4.0	3.0	2.0	0.0	330000.0	-34.6260232	-58.4360916	0.3036428317250232	0.43504892481870105	1.03441496397198	4	estandar	estandar	0.40211671264706106	0.5	0.39929869136465	0.6073910514943914	-2.00810092780368	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	19163280	venta	usd	Monserrat	Solis	700.0	125000.0	125000.0	1644.7368421052631	1644.7368421052631	76.0	3.0	2.0	1.0	44.0	180514.0	-34.6167448	-58.3903311	0.6719221212224047	0.4513952683085758	1.607573745060061	3	estandar	estandar	-0.2770039201867155	0.16666666666666666	0.6435996076958377	0.4998867339862658	0.6705732227500258	2.0	Cluster 2: departamentos antiguos
argenprop	18262076	venta	usd	Liniers	Peribebuy	6700.0	220000.0	220000.0	2315.7894736842104	2315.7894736842104	95.0	4.0	3.0	2.0	40.0	135000.0						2	popular	popular	-0.017699503709457432	0.16666666666666666	0.6061606651123315	0.8902087634444416	0.26006830435443395		
argenprop	19218399	venta	usd	Saavedra	San Isidro Labrador	4300.0	89000.0	89000.0	2119.04761904762	2119.04761904762	42.0	1.0	1.0	1.0	40.0	151058.0	-34.5450612	-58.4728532	1.5154194448193012	0.05364431009894134	0.9521231599909727	4	estandar	estandar	-0.07166152186844449	0.16666666666666666	0.6096890902669928	0.10468466462189079	0.2987562527907048	2.0	Cluster 2: departamentos antiguos
argenprop	18222536	venta	usd	Liniers	Fonrouge	200.0	280000.0	280000.0	3730.766666666667	3730.766666666667	75.0	3.0	3.0	2.0	0.0	110000.0	-34.6408928	-58.5140992	4.214665585569807	0.12719571781562994	1.1507864403986638	2	popular	popular	-0.11522420982890018	0.16666666666666666	0.409615167876629	0.23148825966065328	-1.894984369043132	2.0	Cluster 2: departamentos antiguos
argenprop	11108160	venta	usd	Liniers	Amadeo Jaques	7000.0	95000.0	95000.0	1055.5555555555557	1055.5555555555557	90.0	3.0	2.0	2.0	40.0	210000.0	-34.6363099	-58.5280054	5.36659637625665	0.12172712149518164	0.3199440212752798	2	popular	popular	-0.22359321411583202	0.16666666666666666	0.6515476812867076	0.4175671053500666	0.7577210713716792	2.0	Cluster 2: departamentos antiguos
argenprop	11276572	venta	usd	Floresta	Ramon Falcon	3600.0	89000.0	89000.0	1412.6984126984128	1412.6984126984128	63.0	3.0	2.0	1.0	34.5	100000.0	-34.6341815	-58.4771648	0.7880887369833954	0.32478855423337233	0.3936781268470911	3	estandar	estandar	-0.3287153845703617	0.0	0.6169714208982817	0.04865555437452982	0.37860446257545366	2.0	Cluster 2: departamentos antiguos
argenprop	17532554	venta	usd	Villa Devoto	Segurola	4300.0	550000.0	550000.0	1571.428571428571	1571.428571428571	350.0	4.0	4.0	2.0	35.0	550000.0	-34.6008745	-58.5182022	4.139988113978141	0.19604007762669237	0.5446672965848757	4	estandar	estandar	0.2888465257863675	0.3333333333333333	0.6325603274405621	4.021843340984929	0.5495313736051087	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
argenprop	19191360	venta	usd	San Nicolas	Entre Rios, Avda	1200.0	54000.0	54000.0	1588.235294117647	1588.235294117647	34.0	1.0	1.0	1.0	55.0	100000.0	-34.622635	-58.391396	0.014142866850830925	0.12947393571589472	1.1980821867926341	3	estandar	estandar	-0.3012638163337615	0.16666666666666666	0.6823448998991644	0.14038091824493437	1.0954018080837091	2.0	Cluster 2: departamentos antiguos
argenprop	19210271	venta	usd	Palermo	Araoz	1579.0	284000.0	284000.0	4982.456140350877	4982.456140350877	57.0	2.0	2.0	1.0	0.0	388000.0	-34.5916799	-58.4243896	1.0575320329634237	0.16556795169836344	1.4320169838689463	5	estandar	estandar	0.14384507328887414	0.16666666666666666	0.36297142816877814	0.38790327574461775	-2.4064166703088197	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18959201	venta	usd	Boedo	Cochabamba	4300.0	61500.0	61500.0	1808.8235294117649	1808.8235294117649	34.0	1.0	1.0	1.0	50.0	109000.0	-34.6281552	-58.4252028	0.1923414649799904	0.30569509953063095	1.972250777974505	3	estandar	estandar	-0.2122989573488426	0.3333333333333333	0.6563607734587646	0.10614662178630267	0.8104949445897541	2.0	Cluster 2: departamentos antiguos
argenprop	5031746	venta	usd	Nuñez	Montañeses	2900.0	169000.0	169000.0	2600.0	2600.0	65.0	2.0	1.0	1.0	6.5	207000.0	-34.5502048	-58.4552303	0.8895392037274431	0.17552133284646576	0.7134659328279648	5	estandar	estandar	0.6415514390850396	0.5	0.4733379627736872	-0.13120101019770208	-1.1962861977256523	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18460525	venta	usd	Balvanera	Teniente Juan Domingo Peron	2700.0	107000.0	107000.0	1426.6666666666667	1426.6666666666667	75.0	3.0	2.0	2.0	65.0	200000.0	-34.607652	-58.404636	0.19146087150726349	0.35074271927436373	0.3111003117233615	3	estandar	estandar	-0.1444227974766077	0.5	0.7269604939557363	0.857413866399127	1.5845962012349881	2.0	Cluster 2: departamentos antiguos
argenprop	18422736	venta	usd	Villa Del Parque	Cuenca	3400.0	160000.0	160000.0	2000.0	2000.0	80.0	3.0	3.0	1.0	40.0	200000.0	-34.5986034	-58.4973965	2.752159349088911	0.3320261929764151	0.433274159102718	3	estandar	estandar	-0.1645922653172236	0.16666666666666666	0.6165972939578275	0.584404714844325	0.37450229145194514	2.0	Cluster 2: departamentos antiguos
argenprop	16957595	venta	usd	Villa Urquiza	Blanco Encalada	4800.0	87000.0	87000.0	2485.714285714286	2485.714285714286	35.0	1.0	1.0	1.0	35.0	75000.0	-34.5738752	-58.483513	0.26710387819779574	0.22163431349939988	0.4076082659194719	4	estandar	estandar	-0.22359321411583202	0.16666666666666666	0.5779276650112295	0.021928434701758738	-0.049496672720306216	2.0	Cluster 2: departamentos antiguos
argenprop	17810302	venta	usd	San Nicolas	Hipolito Yrigoyen	2000.0	195000.0	195000.0	1059.7826086956522	1059.7826086956522	184.0	5.0	4.0	2.0	62.0	150000.0	-34.6105251	-58.3947043	0.23533586508298748	0.3268319583841653	1.2171833219316746	3	estandar	estandar	-0.37674012565713483	0.0	0.7369099185288309	2.162277242582267	1.6936881637911279	2.0	Cluster 2: departamentos antiguos
argenprop	19368459	venta	usd	Villa Del Parque	Simbron	2900.0	178900.0	178900.0	2208.641975308642	2208.641975308642	81.0	3.0	2.0	1.0	50.0	120000.0						3	estandar	estandar	-0.1645922653172236	0.16666666666666666	0.6450549899329412	0.8750730357731777	0.6865309802412795		
argenprop	18075285	venta	usd	Villa Devoto	Concordia	4800.0	137900.0	137900.0	3447.5	3447.5	40.0	2.0	1.0	1.0	17.0	160000.0	-34.5903828	-58.5109101	2.863857065390074	0.17632361729665932	0.5805187321825624	4	estandar	estandar	0.02298107906742217	0.16666666666666666	0.4786415700117217	0.02064953849671835	-1.1381339982719536	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
argenprop	18167280	venta	usd	Villa Del Parque	Terrada	2000.0	125000.0	125000.0	2083.333333333333	2083.333333333333	60.0	2.0	2.0	1.0	0.0	140000.0	-34.6108086	-58.4801639	2.4089208883296904	0.28455888941349244	1.6469827039734515	3	estandar	estandar	-0.3171551304884189	0.0	0.46837052398230267	-0.5017289185939717	-1.250752427671761	2.0	Cluster 2: departamentos antiguos
